,Job Title,Company,Location,Salary,Search Term
8368,Associate <b>Scientist</b> III,"
        inVentiv Health Clinical","Cambridge, MA",NaN,Cambridge%2C+MA
8369,<b>Data</b> <b>Scientist</b> / Software Engineer,"
        MIT Lincoln Laboratory","Lexington, MA",NaN,Cambridge%2C+MA
8370,Sr. Web Developer,"
        Brightcove","Boston, MA",NaN,Cambridge%2C+MA
8371,Principal Computational Biologist/Bioinformatics <b>Scientist</b>,"
    Foundation Medicine, Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8372,Clinical Research Coord. I,"
        Massachusetts General Hospital(MGH)","Charlestown, MA",NaN,Cambridge%2C+MA
8373,Principal <b>Scientist</b>,"
        Novartis Pharmaceuticals","Cambridge, MA",NaN,Cambridge%2C+MA
8374,"Clinical <b>Data</b> Manager - Cambridge, MA","
    Miltenyi Biotec","Cambridge, MA",NaN,Cambridge%2C+MA
8375,Sr Prospect Research Analyst,"
        Lahey Health","Burlington, MA",NaN,Cambridge%2C+MA
8376,Mass Spectrometry Imaging <b>Scientist</b>,"
    ImaBiotech","Boston, MA",NaN,Cambridge%2C+MA
8377,Bioinformatics Analyst I - Molecular Biology Core,"
        Dana-Farber Cancer Institute","Boston, MA",NaN,Cambridge%2C+MA
8378,<b>Data</b> <b>Scientist</b> 4,"
        Oracle","Burlington, MA",NaN,Cambridge%2C+MA
8379,Research <b>Scientist</b>,"
        Spotify","Boston, MA",NaN,Cambridge%2C+MA
8380,"<b>Data</b> <b>Scientist</b>, Algorithms","
        Wayfair","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",NaN,Cambridge%2C+MA
8381,MEDICAL SCIENCE LIAISON -WEST,"
    ImmunoGen, Inc.","Waltham, MA 02451",NaN,Cambridge%2C+MA
8382,RESEARCH ASSISTANT I / 40 / DAY / BWH - NEUROLOGY,"
        Brigham &amp; Women's Hospital(BWH)","Boston, MA",NaN,Cambridge%2C+MA
8383,Biostatisticians / Boston / Precision Medicine,"
    Invenia Resourcing","Boston, MA","$120,000 a year",Cambridge%2C+MA
8384,Mechanistic Investigative <b>Scientist</b> I/II - Discovery Toxicol...,"
        Takeda Pharmaceutical","Cambridge, MA",NaN,Cambridge%2C+MA
8385,"Director/Senior Director, DMPK","
    Alnylam","Cambridge, MA",NaN,Cambridge%2C+MA
8386,Mass Spectrometry <b>Data</b> <b>Scientist</b>,"
    Genedata","Boston, MA",NaN,Cambridge%2C+MA
8387,Lead Development Engineer (Principal <b>Data</b> <b>Scientist</b>),"
        Philips Lighting","Burlington, MA",NaN,Cambridge%2C+MA
8388,"IRB ANALYST, School of Medicine, Clinical Research","
        Boston University","Boston, MA",NaN,Cambridge%2C+MA
8389,"Associate <b>Scientist</b> II, Target Validation and Assay Developm...","
        AbbVie","Cambridge, MA",NaN,Cambridge%2C+MA
8390,Domestic Account Coordinator,"
    Cambridge Isotope Laboratories, Inc.","Tewksbury, MA",NaN,Cambridge%2C+MA
8391,"Senior <b>Scientist</b> Real World Evidence, Claims/DBA","
    Pharmerit International","Boston, MA",NaN,Cambridge%2C+MA
8392,Bioprocess <b>Scientist</b>,"
    Rubius Therapeutics, Inc.","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8393,Associate Director of Statistical Programming,"
        Personify","Medford, MA 02155",NaN,Cambridge%2C+MA
8394,Sr. Web Developer,"
        Brightcove","Boston, MA",NaN,Cambridge%2C+MA
8395,"Sr. Research Associate, Biochemistry/Molecular Biology","
    CRISPR THERAPEUTICS","Cambridge, MA",NaN,Cambridge%2C+MA
8396,Principal Computational Biologist/Bioinformatics <b>Scientist</b>,"
    Foundation Medicine, Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8397,"Sr Associate <b>Scientist</b>, Research","
    Bioverativ Therapeutics Inc","Waltham, MA",NaN,Cambridge%2C+MA
8398,"Solution Specialist - Wave, McKinsey Solutions","
        McKinsey &amp; Company","Waltham, MA",NaN,Cambridge%2C+MA
8399,Principal <b>Scientist</b>,"
        Novartis Pharmaceuticals","Cambridge, MA",NaN,Cambridge%2C+MA
8400,<b>Scientist</b> I,"
        Instrumentation Laboratory","Bedford, MA 01730",NaN,Cambridge%2C+MA
8401,<b>Scientist</b>,"
        Pfizer Inc.","Andover, MA",NaN,Cambridge%2C+MA
8402,Bioprocess <b>Scientist</b>,"
    Rubius Therapeutics, Inc.","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8403,Computational Biologist -- Translational Analysis Group,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8404,Field Application <b>Scientist</b> (Pre-Sales),"
    Accelrys, Inc.","Boston, MA",NaN,Cambridge%2C+MA
8405,"PhD <b>Scientist</b>, Molecular Pharmacology","
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8406,Principal <b>Scientist</b> - Neuroscience,"
        Amgen","Cambridge, MA 02142 <span style=""font-size: smaller"">(East Cambridge area)</span>",NaN,Cambridge%2C+MA
8407,"Senior <b>Scientist</b>- Lysosome, REQ 1046252","
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8408,HCI Analyst with Security Clearance,"
        Draper Laboratory","Cambridge, MA",NaN,Cambridge%2C+MA
8409,"Director, Neurogenetics Job","
        Merck","Boston, MA",NaN,Cambridge%2C+MA
8410,SQL*Server Database Developer,"
    Horizons Recruitment, Inc.","Boston, MA","$120,000 - $170,000 a year",Cambridge%2C+MA
8411,Research Technician - Biostats,"
        Dana-Farber Cancer Institute","Boston, MA",NaN,Cambridge%2C+MA
8412,<b>Data</b> <b>Scientist</b> or Sr. <b>Data</b> <b>Scientist</b>,"
    Klein Hersh International","Boston, MA",NaN,Cambridge%2C+MA
8413,Respiratory Biology In Vitro <b>Scientist</b>,"
        AEQUOR Technologies, Inc.","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8414,"Associate <b>Scientist</b> I, Technical Development","
        Planet Pharma","Cambridge, MA",NaN,Cambridge%2C+MA
8415,User Experience Designer,"
    GenePeeks","Cambridge, MA",NaN,Cambridge%2C+MA
8416,Post Doc Fellow,"
        Massachusetts General Hospital(MGH)","Charlestown, MA",NaN,Cambridge%2C+MA
8417,Drug Safety (PV) Quality Specialist (6812014),"
    BioPoint","Waltham, MA",NaN,Cambridge%2C+MA
8418,Blockchain Developer,"
    NBI Resources","Boston, MA",NaN,Cambridge%2C+MA
8419,Staff Engineer/<b>Scientist</b>,"
    Nobis Engineering, Inc.","Lowell, MA 01851",NaN,Cambridge%2C+MA
8420,Property Assistant,"
    Draper","Cambridge, MA",NaN,Cambridge%2C+MA
8421,Principal <b>Scientist</b> - Neuroscience,"
        Amgen","Cambridge, MA 02142 <span style=""font-size: smaller"">(East Cambridge area)</span>",NaN,Cambridge%2C+MA
8422,"BS/MS <b>Scientist</b>, In Vivo Models, Glaucoma and Regenerative M...","
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8423,"<b>Scientist</b>, In Vivo Pharmacology","
    Kaleido Biosciences","Bedford, MA",NaN,Cambridge%2C+MA
8424,Senior Revenue Management Analyst,"
        TripAdvisor","Boston, MA",NaN,Cambridge%2C+MA
8425,CVMET Laboratory Operations Lead,"
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8426,<b>Data</b> <b>Scientist</b>,"
        NASDAQ","Boston, MA",NaN,Cambridge%2C+MA
8427,Senior Research <b>Scientist</b> - Drug Discovery,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8428,Associate Director – PV <b>Scientists</b> and Aggregate Reporting,"
        Biogen","Cambridge, MA",NaN,Cambridge%2C+MA
8429,CLINICAL RESEARCH <b>SCIENTIST</b>,"
    ImmunoGen, Inc.","Waltham, MA 02451",NaN,Cambridge%2C+MA
8430,HCI Analyst with Security Clearance,"
        Draper Laboratory","Cambridge, MA",NaN,Cambridge%2C+MA
8431,"<b>Data</b> <b>Scientist</b> - Navimeter, McKinsey Solutions","
        McKinsey &amp; Company","Waltham, MA",NaN,Cambridge%2C+MA
8432,"Product Manager, Technology","
    Xceedance Inc.","Boston, MA 02110 <span style=""font-size: smaller"">(Central area)</span>",NaN,Cambridge%2C+MA
8433,"Associate <b>Scientist</b> I, Technical Development","
        Planet Pharma","Cambridge, MA",NaN,Cambridge%2C+MA
8434,Field Application <b>Scientist</b> (Pre-Sales),"
    Accelrys, Inc.","Boston, MA",NaN,Cambridge%2C+MA
8435,"IT Business Process Specialist, Genomics","
        Bristol-Myers Squibb","Waltham, MA",NaN,Cambridge%2C+MA
8436,"Senior <b>Scientist</b>- Lysosome, REQ 1046252","
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8437,Full Stack Developer,"
    NBI Resources","Boston, MA",NaN,Cambridge%2C+MA
8438,<b>Data</b> <b>Scientist</b>,"
    Corporate Consulting Services","Boston, MA 02108 <span style=""font-size: smaller"">(Back Bay-Beacon Hill area)</span>","$130,000 - $150,000 a year",Cambridge%2C+MA
8439,"Solution Specialist - Wave, McKinsey Solutions","
        McKinsey &amp; Company","Waltham, MA",NaN,Cambridge%2C+MA
8440,Staff <b>Scientist</b> – Tissue and Organ Regeneration,"
        Harvard University","Cambridge, MA",NaN,Cambridge%2C+MA
8441,Senior <b>Data</b> <b>Scientist</b> – Complex Technology – Boston,"
    Newton Colmore Consulting Ltd","Boston, MA",NaN,Cambridge%2C+MA
8442,"<b>Scientist</b>, Analytical Development","
    Seres Therapeutics, Inc.","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8443,<b>Data</b> <b>Scientist</b> - Modeling,"
    Altair Management Consultants","Boston, MA 02110 <span style=""font-size: smaller"">(Central area)</span>",NaN,Cambridge%2C+MA
8444,DevOps Engineer,"
    NBI Resources","Boston, MA",NaN,Cambridge%2C+MA
8445,Software Engineer,"
    Schireson Associates","Boston, MA",NaN,Cambridge%2C+MA
8446,"<b>Data</b> <b>Scientist</b> - Navimeter, McKinsey Solutions","
        McKinsey &amp; Company","Waltham, MA",NaN,Cambridge%2C+MA
8447,Software Engineer - Front-end,"
    Panjiva","Cambridge, MA",NaN,Cambridge%2C+MA
8448,Survey Project Manager/Survey Specialist,"
    BSC Group, Inc.","Boston, MA",NaN,Cambridge%2C+MA
8449,"Principal <b>Scientist</b>/Associate Director, Medicinal Chemistry","
    Epizyme","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8450,Senior Revenue Management Analyst,"
        TripAdvisor","Boston, MA",NaN,Cambridge%2C+MA
8451,"Staff <b>Scientist</b> ATT, Synthetic Biology","
        Harvard University","Boston, MA",NaN,Cambridge%2C+MA
8452,Associate Computational Biologist - Cardiovascular Disease I...,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8453,"Senior <b>Scientist</b> II / I, Immunology Research","
        Takeda Pharmaceutical","Cambridge, MA",NaN,Cambridge%2C+MA
8454,"ASSOCIATE <b>SCIENTIST</b>/SENIOR RESEARCH ASSOCIATE, DISCOVERY","
    Jounce Therapeutics","Cambridge, MA 02138 <span style=""font-size: smaller"">(West Cambridge area)</span>",NaN,Cambridge%2C+MA
8455,"BS/MS <b>Scientist</b>, Phage Display, NIBR Biologics Center","
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8456,Associate Computational Biologist - Transcriptomics,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8457,"<b>Scientist</b>, In Vivo Pharmacology","
    Kaleido Biosciences","Bedford, MA",NaN,Cambridge%2C+MA
8458,Senior Bioinformatics Engineer,"
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8459,SENIOR STATISTICAL PROGRAMMER / 40 HOURS / DAY / BWH - UROLO...,"
        Brigham &amp; Women's Hospital(BWH)","Boston, MA",NaN,Cambridge%2C+MA
8460,Genomics <b>Data</b> <b>Scientist</b>,"
        Oracle","Burlington, MA",NaN,Cambridge%2C+MA
8461,Research <b>Scientist</b>,"
        Spotify","Boston, MA",NaN,Cambridge%2C+MA
8462,"Scientific Director, Vaccine Discovery - Vaccine Busines Uni...","
        Takeda Pharmaceutical","Cambridge, MA",NaN,Cambridge%2C+MA
8463,<b>Data</b> <b>Scientist</b>,"
        Wayfair","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",NaN,Cambridge%2C+MA
8464,Biostatistician I,"
        Harvard University","Boston, MA",NaN,Cambridge%2C+MA
8465,Research Analyst - Boutique (16-0131),"
        GfK","Boston, MA",NaN,Cambridge%2C+MA
8466,Quality Control Documentation Specialist,"
    Cambridge Isotope Laboratories, Inc.","Tewksbury, MA",NaN,Cambridge%2C+MA
8467,"Quality Assurance Engineer, Framingham, MA","
        Kollmorgen","Framingham, MA",NaN,Cambridge%2C+MA
8468,"Director, Neurogenetics Job","
        Merck","Boston, MA",NaN,Cambridge%2C+MA
8469,Survey Project Manager/Survey Specialist,"
    BSC Group, Inc.","Boston, MA",NaN,Cambridge%2C+MA
8470,<b>Data</b> <b>Scientist</b>,"
        Manulife Financial","Boston, MA",NaN,Cambridge%2C+MA
8471,"Process Engineer, Continuous Manufacturing Process Design","
    SanofiUS","Framingham, MA",NaN,Cambridge%2C+MA
8472,Full Stack Developer,"
    NBI Resources","Boston, MA",NaN,Cambridge%2C+MA
8473,<b>Data</b> <b>Scientist</b>,"
        Wayfair","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",NaN,Cambridge%2C+MA
8474,Research Assistant I (ROS),"
        Hebrew SeniorLife","Roslindale, MA 02131",NaN,Cambridge%2C+MA
8475,Research Technician - Biostats,"
        Dana-Farber Cancer Institute","Boston, MA",NaN,Cambridge%2C+MA
8476,Postdoctoral Fellow- Cancer Immunology Training Program,"
        Harvard Medical School","Boston, MA",NaN,Cambridge%2C+MA
8477,Sr. Validation Engineer,"
    Pharmalucence Inc.","Billerica, MA",NaN,Cambridge%2C+MA
8478,<b>Data</b> <b>Scientist</b>,"
    Apptopia Inc","Boston, MA",NaN,Cambridge%2C+MA
8479,"PhD <b>Scientist</b>, Molecular Pharmacology","
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8480,Java Contractor-Learn Machine Learning,"
        Jobspring Partners","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",$50 - $70 an hour,Cambridge%2C+MA
8481,"ASSOCIATE <b>SCIENTIST</b>/SENIOR RESEARCH ASSOCIATE, DISCOVERY","
    Jounce Therapeutics","Cambridge, MA 02138 <span style=""font-size: smaller"">(West Cambridge area)</span>",NaN,Cambridge%2C+MA
8482,Cyber Security Chief <b>Scientist</b>,"
        BAE Systems","Burlington, MA 01803",NaN,Cambridge%2C+MA
8483,Software Development Engineer,"
        WDS Global Partners LLC","Boston, MA","$130,000 - $160,000 a year",Cambridge%2C+MA
8484,Research and Development - Gillette Research Technician,"
        Procter &amp; Gamble","Boston, MA 02199 <span style=""font-size: smaller"">(Back Bay-Beacon Hill area)</span>",NaN,Cambridge%2C+MA
8485,Private Equity Real Estate Research Analyst,"
        Citi","Boston, MA 02215 <span style=""font-size: smaller"">(Fenway-Kenmore area)</span>",NaN,Cambridge%2C+MA
8486,<b>Data</b> <b>Scientist</b>,"
    Recorded Future","Boston, MA",NaN,Cambridge%2C+MA
8487,Principal DP Development <b>Scientist</b>,"
        Shire","Lexington, MA",NaN,Cambridge%2C+MA
8488,Research &amp; Development <b>Scientist</b> I,"
    MassBiologics - University of Massachusetts Medica...","Mattapan, MA",NaN,Cambridge%2C+MA
8489,Director of Algorithms - Pricing and Profitability,"
        Wayfair","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",NaN,Cambridge%2C+MA
8490,"Quality Control <b>Scientist</b> I, Chemistry focus","
    MassBiologics - University of Massachusetts Medica...","Mattapan, MA",NaN,Cambridge%2C+MA
8491,Sr. Associate <b>Scientist</b> Hematology,"
    Bioverativ Therapeutics Inc","Waltham, MA",NaN,Cambridge%2C+MA
8492,"Sr Director, Translational Cellular Sciences","
        Biogen","Cambridge, MA",NaN,Cambridge%2C+MA
8493,"<b>Scientist</b>, Pharmacokinetics","
    Enanta Pharmaceuticals","Watertown, MA",NaN,Cambridge%2C+MA
8494,Partners - Customer Facing <b>Data</b> <b>Scientist</b>,"
    DataRobot","Boston, MA 02109 <span style=""font-size: smaller"">(Central area)</span>",NaN,Cambridge%2C+MA
8495,Biostatistician I,"
        Harvard University","Boston, MA",NaN,Cambridge%2C+MA
8496,"Quality Control <b>Scientist</b> I, Chemistry focus","
    MassBiologics - University of Massachusetts Medica...","Mattapan, MA",NaN,Cambridge%2C+MA
8497,Java Contractor-Learn Machine Learning,"
        Jobspring Partners","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",$50 - $70 an hour,Cambridge%2C+MA
8498,E-mail Marketing Rockstar - Manager,"
    IntelyCare","Quincy, MA","$60,000 - $80,000 a year",Cambridge%2C+MA
8499,GSUT Senior Purification <b>Scientist</b>,"
        Pall","Westborough, MA 01581",NaN,Cambridge%2C+MA
8500,<b>Scientist</b> Chemistry,"
        Valeant","Wilmington, MA",NaN,Cambridge%2C+MA
8501,<b>Data</b> <b>Scientist</b> – Machine Learning – Boston,"
    Newton Colmore Consulting Ltd","Boston, MA",NaN,Cambridge%2C+MA
8502,Real Estate Research Analyst,"
        The TJX Companies, Inc.","Marlborough, MA",NaN,Cambridge%2C+MA
8503,"Sr Manager, Research Scienice","
        Amazon Corporate LLC","Cambridge, MA",NaN,Cambridge%2C+MA
8504,Sr. Validation Engineer,"
    Pharmalucence Inc.","Billerica, MA",NaN,Cambridge%2C+MA
8505,"Associate Director, Quality Assurance","
    Epizyme","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8506,User Acquisition Lead,"
        LevelUp","Boston, MA 02110 <span style=""font-size: smaller"">(Central area)</span>",NaN,Cambridge%2C+MA
8507,Full Stack Web Application Developer (Cleared),"
    Charles River Analytics Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8508,Private Equity Real Estate Research Analyst,"
        Citi","Boston, MA 02215 <span style=""font-size: smaller"">(Fenway-Kenmore area)</span>",NaN,Cambridge%2C+MA
8509,User Acquisition Lead,"
        LevelUp","Boston, MA 02110 <span style=""font-size: smaller"">(Central area)</span>",NaN,Cambridge%2C+MA
8510,Quality Assurance Manager,"
        Battelle","Norwell, MA 02061",NaN,Cambridge%2C+MA
8511,DevOps Manager,"
    NBI Resources","Boston, MA",NaN,Cambridge%2C+MA
8512,User Experience Designer,"
    GenePeeks","Cambridge, MA",NaN,Cambridge%2C+MA
8513,Associate <b>Scientist</b> - Accelerator laboratory,"
    Quanterix","Lexington, MA 02421",NaN,Cambridge%2C+MA
8514,Software Application Developer,"
        Harvard University","Boston, MA",NaN,Cambridge%2C+MA
8515,Senior <b>Scientist</b>,"
    Frontier Technology, Inc.","Beverly, MA 01915",NaN,Cambridge%2C+MA
8516,"Director, Epidemiology/Statistician","
    SSC","Boston, MA",NaN,Cambridge%2C+MA
8517,Software Engineer - Front-end,"
    Panjiva","Cambridge, MA",NaN,Cambridge%2C+MA
8518,<b>Data</b> <b>Scientist</b>,"
    NATIONAL GRID CO USA (NE POWER)","Waltham, MA",NaN,Cambridge%2C+MA
8519,Senior ETL Developer,"
    NBI Resources","Billerica, MA",NaN,Cambridge%2C+MA
8520,<b>Data</b> <b>Scientist</b>,"
        Hollister Staffing","Boston, MA",NaN,Cambridge%2C+MA
8521,Quantitative Research Analyst - Cross Asset Strategies,"
        Analytic Recruiting","Boston, MA",NaN,Cambridge%2C+MA
8522,Quality Assurance Compliance Officer - PET Radiopharmaceutic...,"
        Massachusetts General Hospital(MGH)","Charlestown, MA",NaN,Cambridge%2C+MA
8523,"Principal <b>Scientist</b>, Bioinformatics","
        EMD","Billerica, MA",NaN,Cambridge%2C+MA
8524,<b>Data</b> <b>Scientist</b>,"
        Turo","Boston, MA",NaN,Cambridge%2C+MA
8525,"SENIOR TECHNICIAN, School of Medicine","
        Boston University","Boston, MA",NaN,Cambridge%2C+MA
8526,"Sr. Associate <b>Scientist</b> II, Lentiviral Vector Process Charac...","
    bluebird bio","Cambridge, MA",NaN,Cambridge%2C+MA
8527,<b>Data</b> <b>Scientist</b>,"
        Hollister Staffing","Boston, MA",NaN,Cambridge%2C+MA
8528,Sr. Scientific Services Specialist (Automation <b>Scientist</b>),"
        PerkinElmer","Boston, MA 02108 <span style=""font-size: smaller"">(Back Bay-Beacon Hill area)</span>",NaN,Cambridge%2C+MA
8529,"Associate Director, Analytical Development","
        Moderna Therapeutics, Inc","Cambridge, MA",NaN,Cambridge%2C+MA
8530,Atmospheric Remote Sensing and Radiative Transfer <b>Scientist</b>,"
        AER","Lexington, MA 02421",NaN,Cambridge%2C+MA
8531,<b>Scientist</b>/Senior <b>Scientist</b> Mass Spectrometry and Proteomics,"
    Gritstone Oncology","Cambridge, MA",NaN,Cambridge%2C+MA
8532,"Director, Therapeutics Development","
    Anokion SA","Cambridge, MA",NaN,Cambridge%2C+MA
8533,Deep Learning and Robotics Vision <b>Scientist</b>,"
        iRobot Corporation","Bedford, MA",NaN,Cambridge%2C+MA
8534,Linux Systems Engineer,"
        Partners HealthCare(PHS)","Boston, MA",NaN,Cambridge%2C+MA
8535,<b>Data</b> <b>Scientist</b>,"
    NATIONAL GRID CO USA (NE POWER)","Waltham, MA",NaN,Cambridge%2C+MA
8536,Accounting Manager,"
        Mobiquity","Waltham, MA 02453",NaN,Cambridge%2C+MA
8537,<b>Data</b> <b>Scientist</b>,"
        Amazon Corporate LLC","Cambridge, MA",NaN,Cambridge%2C+MA
8538,<b>Data</b> <b>Scientist</b> – All Levels,"
        athenahealth, Inc.","Watertown, MA",NaN,Cambridge%2C+MA
8539,Quality Control Documentation Specialist,"
    Cambridge Isotope Laboratories, Inc.","Tewksbury, MA",NaN,Cambridge%2C+MA
8540,Software Engineer III - Solutions Engineer,"
    Cell Signaling Technology, Inc","Danvers, MA",NaN,Cambridge%2C+MA
8541,<b>Data</b> <b>Scientist</b>,"
        Turo","Boston, MA",NaN,Cambridge%2C+MA
8542,Research &amp; Development <b>Scientist</b> I,"
    MassBiologics - University of Massachusetts Medica...","Mattapan, MA",NaN,Cambridge%2C+MA
8543,<b>Data</b> Analyst II Clinical Research,"
        St. Jude Medical","Burlington, MA",NaN,Cambridge%2C+MA
8544,"<b>Scientist</b>, T-cell Immunology","
        HireMinds","Cambridge, MA 02141 <span style=""font-size: smaller"">(East Cambridge area)</span>",NaN,Cambridge%2C+MA
8545,<b>Scientist</b>/Senior <b>Scientist</b> Mass Spectrometry and Proteomics,"
    Gritstone Oncology","Cambridge, MA",NaN,Cambridge%2C+MA
8546,Tax Analyst - Biotech Research,"
        Hollister Staffing","Boston, MA",NaN,Cambridge%2C+MA
8547,PROJECT MANAGER – Geotechnical Instrumentation,"
    Geocomp Corporation","Acton, MA",NaN,Cambridge%2C+MA
8548,Associate Computational Biologist I,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8549,R&amp;D <b>Scientist</b> I,"
    MassBiologics - University of Massachusetts Medica...","Mattapan, MA",NaN,Cambridge%2C+MA
8550,Sr. Scientific Services Specialist (Automation <b>Scientist</b>),"
        PerkinElmer","Boston, MA 02108 <span style=""font-size: smaller"">(Back Bay-Beacon Hill area)</span>",NaN,Cambridge%2C+MA
8551,Senior Bioinformatics Engineer,"
    NIBR","Cambridge, MA",NaN,Cambridge%2C+MA
8552,"<b>Scientist</b>, Antibody Engineering","
        Shire","Burlington, MA",NaN,Cambridge%2C+MA
8553,Senior Neuroscientist,"
    PixarBio Corporation","Medford, MA",NaN,Cambridge%2C+MA
8554,"Director/Associate Director, Analytical Development – Starti...","
    bluebird bio","Cambridge, MA",NaN,Cambridge%2C+MA
8555,Senior Pricing Statistician,"
        Staples","Framingham, MA",NaN,Cambridge%2C+MA
8556,Associate <b>Scientist</b>_8772,"
        Real Staffing","Cambridge, MA",NaN,Cambridge%2C+MA
8557,Sr. Principal <b>Scientist</b> - CM Global Science and Technology,"
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8558,"Advisor, Project/Prog Mgmt","
        Dell","Hopkinton, MA",NaN,Cambridge%2C+MA
8559,Vice President of Business Development,"
    Pointillist","Boston, MA",NaN,Cambridge%2C+MA
8560,Associate Computational Biologist I,"
        Broad Institute","Boston, MA",NaN,Cambridge%2C+MA
8561,<b>Data</b> <b>Scientist</b>,"
        MIT","Cambridge, MA",NaN,Cambridge%2C+MA
8562,Geotechnical Engineer,"
    GEI Consultants Inc","Woburn, MA 01801",NaN,Cambridge%2C+MA
8563,<b>Data</b> <b>Scientist</b>,"
        MIT","Cambridge, MA",NaN,Cambridge%2C+MA
8564,Research <b>Scientist</b> - Computer Vision / Machine Learning,"
        NVIDIA","Westford, MA 01886",NaN,Cambridge%2C+MA
8565,Developer – Banking Analytics,"
        McKinsey &amp; Company","Waltham, MA",NaN,Cambridge%2C+MA
8566,<b>Scientist</b> - In vivo pharmacologist,"
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8567,<b>Scientist</b> / Engineer II/III- Gene Therapy Bioprocessing,"
        EMD","Bedford, MA",NaN,Cambridge%2C+MA
8568,Full Stack Web Application Developer (Cleared),"
    Charles River Analytics Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8569,Director of Translational Biology,"
    Aileron Therapeutics, Inc.","Cambridge, MA 02139 <span style=""font-size: smaller"">(Area IV area)</span>",NaN,Cambridge%2C+MA
8570,Site Reliability Engineer,"
        Workbridge Associates","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>","$130,000 a year",Cambridge%2C+MA
8571,Linux Systems Engineer,"
        Partners HealthCare(PHS)","Boston, MA",NaN,Cambridge%2C+MA
8572,Senior Principal <b>Scientist</b>- Computational Biologist,"
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8573,Pharmacovigilance <b>Scientist</b>,"
        Real Staffing","Waltham, MA",NaN,Cambridge%2C+MA
8574,Senior Software Engineer,"
    OM1","Cambridge, MA",NaN,Cambridge%2C+MA
8575,"Postdoctoral Associate, Love Lab","
        MIT","Cambridge, MA",NaN,Cambridge%2C+MA
8576,"Manager, Exploratory Statistics","
    Penfield Search Partners","Cambridge, MA","$150,000 a year",Cambridge%2C+MA
8577,Head of Bioinformatics,"
    PureTech Health","Boston, MA",NaN,Cambridge%2C+MA
8578,Sr. Principal <b>Scientist</b> - CM Global Science and Technology,"
        Pfizer Inc.","Cambridge, MA",NaN,Cambridge%2C+MA
8579,Quantitative Analyst-Portfolio Construction/Asset Allocation,"
        Analytic Recruiting","Boston, MA",NaN,Cambridge%2C+MA
8580,Associate <b>Scientist</b> II,"
    Apex Life Sciences","Cambridge, MA 02140 <span style=""font-size: smaller"">(North Cambridge area)</span>",NaN,Cambridge%2C+MA
8581,Accounting Manager,"
        Mobiquity","Waltham, MA 02453",NaN,Cambridge%2C+MA
8582,<b>Scientist</b>,"
        Technip","Weymouth, MA",NaN,Cambridge%2C+MA
8583,Contract Non-Clinical Writer,"
    Alnylam","Cambridge, MA",NaN,Cambridge%2C+MA
8584,DevOps Engineer,"
    True Fit","Woburn, MA 01801",NaN,Cambridge%2C+MA
8585,Senior Research Analyst,"
        CBRE","Boston, MA",NaN,Cambridge%2C+MA
8586,"Senior Manager, Analytics &amp; Insights – Competitive Intellige...","
        Wayfair","Boston, MA 02116 <span style=""font-size: smaller"">(South End area)</span>",NaN,Cambridge%2C+MA
